CVE,Summary,Severity,Source Location,Published,References,CVSS,EPSS,KEV
CVE-2023-6014,MLflow authentication requirement bypass can allow a user to arbitrarily create an account,critical,https://github.com/mlflow/mlflow,2023-11-16T21:15:09Z,"['https://nvd.nist.gov/vuln/detail/CVE-2023-6014', 'https://huntr.com/bounties/3e64df69-ddc2-463e-9809-d07c24dc1de4', 'https://github.com/mlflow/mlflow/issues/9669', 'https://github.com/mlflow/mlflow/pull/9700', 'https://github.com/mlflow/mlflow/commit/32de2154ef9f946160e5dc01a4d8a449dd0bd259', 'https://github.com/mlflow/mlflow/releases/tag/v2.8.0', 'https://github.com/advisories/GHSA-4qq5-mxxx-m6gg']","{'vector_string': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N', 'score': 9.1}","{'percentage': 0.00671, 'percentile': 0.70506}",
CVE-2023-6020,Ray Missing Authorization vulnerability,critical,https://github.com/ray-project/ray/,2023-11-16T21:15:09Z,"['https://nvd.nist.gov/vuln/detail/CVE-2023-6020', 'https://huntr.com/bounties/83dd8619-6dc3-4c98-8f1b-e620fedcd1f6', 'https://www.anyscale.com/blog/update-on-ray-cves-cve-2023-6019-cve-2023-6020-cve-2023-6021-cve-2023-48022-cve-2023-48023', 'https://github.com/ray-project/ray/releases/tag/ray-2.8.1', 'https://github.com/advisories/GHSA-6cxr-8q3m-jwrr']","{'vector_string': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:L/A:N', 'score': 9.3}","{'percentage': 0.82902, 'percentile': 0.99212}",
CVE-2023-6018,Remote Code Execution due to Full Controled File Write in mlflow,critical,https://github.com/mlflow/mlflow,2023-11-16T16:15:34Z,"['https://nvd.nist.gov/vuln/detail/CVE-2023-6018', 'https://huntr.com/bounties/7cf918b5-43f4-48c0-a371-4d963ce69b30', 'https://github.com/mlflow/mlflow/commit/55c72d02380e8db8118595a4fdae7879cb7ac5bd', 'https://github.com/advisories/GHSA-5p3h-7fwh-92rc']","{'vector_string': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H', 'score': 10.0}","{'percentage': 0.88386, 'percentile': 0.99464}",
CVE-2023-6015,MLflow allowed arbitrary files to be PUT onto the server,critical,https://github.com/mlflow/mlflow,2023-11-16T16:15:34Z,"['https://nvd.nist.gov/vuln/detail/CVE-2023-6015', 'https://huntr.com/bounties/43e6fb72-676e-4670-a225-15d6836f65d3', 'https://github.com/mlflow/mlflow/pull/10330', 'https://github.com/mlflow/mlflow/commit/cf83dad4df26dd4a850622fe8a51ccab1471a5e7', 'https://github.com/advisories/GHSA-f798-qm4r-23r5']","{'vector_string': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:N', 'score': 10.0}","{'percentage': 0.00767, 'percentile': 0.725}",
CVE-2023-6019,Ray OS Command Injection vulnerability,critical,https://github.com/ray-project/ray/,2023-11-16T17:15:08Z,"['https://nvd.nist.gov/vuln/detail/CVE-2023-6019', 'https://huntr.com/bounties/d0290f3c-b302-4161-89f2-c13bb28b4cfe', 'https://github.com/ray-project/ray/releases/tag/ray-2.8.1', 'https://www.anyscale.com/blog/update-on-ray-cves-cve-2023-6019-cve-2023-6020-cve-2023-6021-cve-2023-48022-cve-2023-48023', 'https://github.com/advisories/GHSA-h3xg-wv58-5p43']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.86534, 'percentile': 0.99342}",
CVE-2023-6021,Ray Path Traversal vulnerability,critical,https://github.com/ray-project/ray/,2023-11-16T17:15:09Z,"['https://nvd.nist.gov/vuln/detail/CVE-2023-6021', 'https://huntr.com/bounties/5039c045-f986-4cbc-81ac-370fe4b0d3f8', 'https://www.anyscale.com/blog/update-on-ray-cves-cve-2023-6019-cve-2023-6020-cve-2023-6021-cve-2023-48022-cve-2023-48023', 'https://github.com/ray-project/ray/releases/tag/ray-2.8.1', 'https://github.com/advisories/GHSA-3pww-qvr8-6mhp']","{'vector_string': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:L/A:N', 'score': 9.3}","{'percentage': 0.87943, 'percentile': 0.9945}",
CVE-2023-47128,piccolo SQL Injection via named transaction savepoints,critical,https://github.com/piccolo-orm/piccolo,2023-11-10T18:15:09Z,"['https://github.com/piccolo-orm/piccolo/security/advisories/GHSA-xq59-7jf3-rjc6', 'https://nvd.nist.gov/vuln/detail/CVE-2023-47128', 'https://github.com/piccolo-orm/piccolo/commit/82679eb8cd1449cf31d87c9914a072e70168b6eb', 'https://github.com/pypa/advisory-database/tree/main/vulns/piccolo/PYSEC-2023-241.yaml', 'https://github.com/advisories/GHSA-xq59-7jf3-rjc6']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N', 'score': 9.1}","{'percentage': 0.00228, 'percentile': 0.4552}",
CVE-2023-43791,Label Studio has Hardcoded Django `SECRET_KEY` that can be Abused to Forge Session Tokens,critical,https://github.com/HumanSignal/label-studio,2023-11-09T15:15:08Z,"['https://github.com/HumanSignal/label-studio/security/advisories/GHSA-f475-x83m-rx5m', 'https://github.com/HumanSignal/label-studio/pull/4690', 'https://github.com/HumanSignal/label-studio/commit/3d06c5131c15600621e08b06f07d976887cde81b', 'https://github.com/HumanSignal/label-studio/releases/tag/1.8.2', 'https://nvd.nist.gov/vuln/detail/CVE-2023-43791', 'https://github.com/pypa/advisory-database/tree/main/vulns/label-studio/PYSEC-2023-274.yaml', 'https://github.com/advisories/GHSA-f475-x83m-rx5m']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.00824, 'percentile': 0.73502}",
CVE-2023-47248,PyArrow: Arbitrary code execution when loading a malicious data file,critical,https://github.com/apache/arrow,2023-11-09T09:15:08Z,"['https://nvd.nist.gov/vuln/detail/CVE-2023-47248', 'https://lists.apache.org/thread/yhy7tdfjf9hrl9vfrtzo8p2cyjq87v7n', 'https://github.com/apache/arrow/commit/f14170976372436ec1d03a724d8d3f3925484ecf', 'https://github.com/advisories/GHSA-5wvp-7f3h-6wmm', 'https://github.com/pypa/advisory-database/tree/main/vulns/pyarrow/PYSEC-2023-238.yaml', 'https://www.cve.org/CVERecord?id=CVE-2023-47248', 'https://www.openwall.com/lists/oss-security/2023/11/08/7', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/FR34AIPXVTMB3XPRU5ULV5HHWPMRE33X', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/MAGWEAJDWO2ACYATUQCPXLSYY5C3L3XU', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/MWFYXLVBTBHNKYRXI572RFX7IJDDQGBL', 'https://pypi.org/project/pyarrow-hotfix']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.87691, 'percentile': 0.99432}",
CVE-2023-47204,transmute-core unsafe YAML deserialization vulnerability,critical,https://github.com/toumorokoshi/transmute-core,2023-11-02T06:15:08Z,"['https://nvd.nist.gov/vuln/detail/CVE-2023-47204', 'https://github.com/toumorokoshi/transmute-core/pull/58', 'https://github.com/toumorokoshi/transmute-core/releases/tag/v1.13.5', 'https://github.com/toumorokoshi/transmute-core/commit/29bf82eb8ed9926d31eec90aec482ecc0dcb23f0', 'https://github.com/pypa/advisory-database/tree/main/vulns/transmute-core/PYSEC-2023-223.yaml', 'https://github.com/advisories/GHSA-w9cp-3x79-2p8p']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.00142, 'percentile': 0.35456}",
CVE-2023-32785,Langchain SQL Injection vulnerability,critical,https://github.com/langchain-ai/langchain,2023-10-20T22:15:10Z,"['https://nvd.nist.gov/vuln/detail/CVE-2023-32785', 'https://gist.github.com/rharang/9c58d39db8c01db5b7c888e467c0533f', 'https://github.com/langchain-ai/langchain/issues/5923#issuecomment-1696053841', 'https://github.com/advisories/GHSA-8h5w-f6q9-wg35']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}",,
CVE-2023-5688,modoboa Cross-site Scripting vulnerability,critical,https://github.com/modoboa/modoboa,2023-10-20T17:15:08Z,"['https://nvd.nist.gov/vuln/detail/CVE-2023-5688', 'https://github.com/modoboa/modoboa/commit/d33d3cd2d11dbfebd8162c46e2c2a9873919a967', 'https://huntr.com/bounties/0ceb10e4-952b-4ca4-baf8-5b6f12e3a8a7', 'https://github.com/pypa/advisory-database/tree/main/vulns/modoboa/PYSEC-2023-215.yaml', 'https://github.com/advisories/GHSA-pqgm-9g82-wcm7']","{'vector_string': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.00143, 'percentile': 0.3545}",
CVE-2023-45853,pyminizip affected by zlib's integer overflow/heap based buffer overflow vulnerability due to vulnerable dependency,critical,https://github.com/smihica/pyminizip,2023-10-14T02:15:09Z,"['https://nvd.nist.gov/vuln/detail/CVE-2023-45853', 'https://github.com/madler/zlib/pull/843', 'https://chromium.googlesource.com/chromium/src/+/d709fb23806858847131027da95ef4c548813356', 'https://chromium.googlesource.com/chromium/src/+/de29dd6c7151d3cd37cb4cf0036800ddfb1d8b61', 'https://github.com/madler/zlib/blob/ac8f12c97d1afd9bafa9c710f827d40a407d3266/contrib/README.contrib#L1-L4', 'https://www.winimage.com/zLibDll/minizip.html', 'http://www.openwall.com/lists/oss-security/2023/10/20/9', 'https://lists.debian.org/debian-lts-announce/2023/11/msg00026.html', 'https://security.netapp.com/advisory/ntap-20231130-0009/', 'https://pypi.org/project/pyminizip/#history', 'https://github.com/madler/zlib/commit/73331a6a0481067628f065ffe87bb1d8f787d10c', 'https://github.com/smihica/pyminizip/blob/master/zlib-1.2.11/contrib/minizip/zip.c', 'https://security.gentoo.org/glsa/202401-18', 'http://www.openwall.com/lists/oss-security/2024/01/24/10', 'https://github.com/advisories/GHSA-mq29-j5xf-cjwr']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.00523, 'percentile': 0.66043}",
CVE-2023-44467,langchain_experimental vulnerable to arbitrary code execution via PALChain in the python exec method,critical,https://github.com/langchain-ai/langchain,2023-10-09T20:15:10Z,"['https://nvd.nist.gov/vuln/detail/CVE-2023-44467', 'https://github.com/langchain-ai/langchain/commit/4c97a10bd0d9385cfee234a63b5bd826a295e483', 'https://github.com/langchain-ai/langchain/pull/11233', 'https://github.com/pypa/advisory-database/tree/main/vulns/langchain-experimental/PYSEC-2023-194.yaml', 'https://pypi.org/project/langchain-experimental/0.0.14', 'https://github.com/advisories/GHSA-gjjr-63x4-v8cq']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.00109, 'percentile': 0.3048}",
CVE-2023-43654,TorchServe Server-Side Request Forgery vulnerability,critical,https://github.com/pytorch/serve,2023-09-28T23:15:09Z,"['https://github.com/pytorch/serve/security/advisories/GHSA-8fxr-qfr9-p34w', 'https://nvd.nist.gov/vuln/detail/CVE-2023-43654', 'https://github.com/pytorch/serve/pull/2534', 'https://github.com/pytorch/serve/releases/tag/v0.8.2', 'http://packetstormsecurity.com/files/175095/PyTorch-Model-Server-Registration-Deserialization-Remote-Code-Execution.html', 'https://github.com/advisories/GHSA-8fxr-qfr9-p34w']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.92687, 'percentile': 0.9974}",
,TorchServe Pre-Auth Remote Code Execution,critical,https://github.com/pytorch/serve,,"['https://github.com/pytorch/serve/security/advisories/GHSA-4mqg-h5jf-j9m7', 'https://github.com/pytorch/serve/pull/2523', 'https://github.com/advisories/GHSA-4mqg-h5jf-j9m7']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H', 'score': 10.0}",,
CVE-2023-26145,pydash Command Injection vulnerability,critical,https://github.com/dgilland/pydash,2023-09-28T05:15:45Z,"['https://nvd.nist.gov/vuln/detail/CVE-2023-26145', 'https://github.com/dgilland/pydash/commit/6ff0831ad285fff937cafd2a853f20cc9ae92021', 'https://gist.github.com/CalumHutton/45d33e9ea55bf4953b3b31c84703dfca', 'https://security.snyk.io/vuln/SNYK-PYTHON-PYDASH-5916518', 'https://github.com/pypa/advisory-database/tree/main/vulns/pydash/PYSEC-2023-179.yaml', 'https://github.com/advisories/GHSA-8mjr-6c96-39w8']","{'vector_string': 'CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:N', 'score': 7.4}","{'percentage': 0.01771, 'percentile': 0.81847}",
CVE-2023-43364,Searchor CLI's Search vulnerable to Arbitrary Code using Eval,critical,https://github.com/ArjunSharda/Searchor,2023-12-12T18:15:22Z,"['https://github.com/ArjunSharda/Searchor/security/advisories/GHSA-66m2-493m-crh2', 'https://github.com/ArjunSharda/Searchor/pull/130', 'https://github.com/ArjunSharda/Searchor/commit/16016506f7bf92b0f21f51841d599126d6fcd15b', 'https://github.com/nexis-nexis/Searchor-2.4.0-POC-Exploit-', 'https://github.com/nikn0laty/Exploit-for-Searchor-2.4.0-Arbitrary-CMD-Injection', 'https://nvd.nist.gov/vuln/detail/CVE-2023-43364', 'https://github.com/advisories/GHSA-66m2-493m-crh2', 'https://github.com/pypa/advisory-database/tree/main/vulns/searchor/PYSEC-2023-262.yaml']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.29638, 'percentile': 0.96356}",
CVE-2023-41419,Gevent allows remote attacker to escalate privileges,critical,https://github.com/gevent/gevent,2023-09-25T12:15:11Z,"['https://nvd.nist.gov/vuln/detail/CVE-2023-41419', 'https://github.com/gevent/gevent/issues/1989', 'https://github.com/gevent/gevent/commit/2f53c851eaf926767fbac62385615efd4886221c', 'https://github.com/pypa/advisory-database/tree/main/vulns/gevent/PYSEC-2023-177.yaml', 'http://www.gevent.org/changelog.html', 'https://github.com/advisories/GHSA-x7m3-jprg-wc5g']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.02626, 'percentile': 0.84834}",
CVE-2019-19450,ReportLab vulnerable to remote code execution via paraparser,critical,https://hg.reportlab.com/hg-public/reportlab,2023-09-20T14:15:12Z,"['https://nvd.nist.gov/vuln/detail/CVE-2019-19450', 'https://pastebin.com/5MicRrr4', 'https://github.com/MrBitBucket/reportlab-mirror/blob/master/CHANGES.md#release-353115102019', 'https://github.com/MrBitBucket/reportlab-mirror/blob/master/CHANGES.md', 'https://lists.debian.org/debian-lts-announce/2023/09/msg00037.html', 'https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/CHMCB2GJQKFMGVO5RWHN222NQL5XYPHZ', 'https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/HADPTB3SBU7IVRMDK7OL6WSQRU5AFWDZ', 'https://github.com/advisories/GHSA-pj98-2xf6-cff5']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.06404, 'percentile': 0.90654}",
CVE-2023-39631,Langchain vulnerable to arbitrary code execution via the evaluate function in the numexpr library,critical,https://github.com/langchain-ai/langchain,2023-09-01T16:15:08Z,"['https://nvd.nist.gov/vuln/detail/CVE-2023-39631', 'https://github.com/langchain-ai/langchain/issues/8363', 'https://github.com/pydata/numexpr/issues/442', 'https://github.com/pypa/advisory-database/tree/main/vulns/langchain/PYSEC-2023-162.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/numexpr/PYSEC-2023-163.yaml', 'https://github.com/langchain-ai/langchain/pull/11302', 'https://github.com/langchain-ai/langchain/releases/tag/v0.0.308', 'https://github.com/pydata/numexpr/commit/4b2d89cf14e75030d27629925b9998e1e91d23c7', 'https://github.com/advisories/GHSA-f73w-4m7g-ch9x']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.02868, 'percentile': 0.85779}",
CVE-2023-40889,Heap-based buffer overflow in ZBar,critical,https://github.com/mchehab/zbar,2023-08-29T17:15:12Z,"['https://nvd.nist.gov/vuln/detail/CVE-2023-40889', 'https://hackmd.io/@cspl/B1ZkFZv23', 'https://lists.debian.org/debian-lts-announce/2023/12/msg00001.html', 'https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/25LZZQJGGZRPLKTRNRNOTAFQJIPS7WRP/', 'https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/DC7V5YCLCPB36J2KY6WLZCABFLBRB665/', 'https://github.com/advisories/GHSA-mhp6-jvpx-2p4m']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.00844, 'percentile': 0.73962}",
CVE-2023-36281,langchain vulnerable to arbitrary code execution,critical,https://github.com/langchain-ai/langchain,2023-08-22T19:16:36Z,"['https://nvd.nist.gov/vuln/detail/CVE-2023-36281', 'https://github.com/hwchase17/langchain/issues/4394', 'https://aisec.today/LangChain-2e6244a313dd46139c5ef28cbcab9e55', 'https://github.com/pypa/advisory-database/tree/main/vulns/langchain/PYSEC-2023-151.yaml', 'https://github.com/langchain-ai/langchain/pull/10252', 'https://github.com/langchain-ai/langchain/commit/22abeb9f6cc555591bf8e92b5e328e43aa07ff6c', 'https://github.com/langchain-ai/langchain/releases/tag/v0.0.312', 'https://github.com/advisories/GHSA-7gfq-f96f-g85j']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.68533, 'percentile': 0.98565}",
CVE-2023-39661,PandasAI vulnerable to arbitrary code execution,critical,https://github.com/gventuri/pandas-ai,2023-08-15T17:15:13Z,"['https://nvd.nist.gov/vuln/detail/CVE-2023-39661', 'https://github.com/gventuri/pandas-ai/issues/410', 'https://github.com/advisories/GHSA-8fp9-43pw-56vw']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.01361, 'percentile': 0.7951}",
CVE-2023-39662,llama-index vulnerable to arbitrary code execution,critical,https://github.com/jerryjliu/llama_index,2023-08-15T17:15:13Z,"['https://nvd.nist.gov/vuln/detail/CVE-2023-39662', 'https://github.com/jerryjliu/llama_index/issues/7054', 'https://github.com/run-llama/llama_index/commit/9f3e50a803f519af9ab62e63d413441c43001d81', 'https://github.com/run-llama/llama_index/commit/aa6726706476e0f957a8d57a5ca89e519e93bad7', 'https://github.com/pypa/advisory-database/tree/main/vulns/llama-index/PYSEC-2023-148.yaml', 'https://github.com/advisories/GHSA-2xxc-73fv-36f7']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.02855, 'percentile': 0.8579}",
CVE-2023-38860,LangChain vulnerable to arbitrary code execution,critical,https://github.com/hwchase17/langchain,2023-08-15T17:15:11Z,"['https://nvd.nist.gov/vuln/detail/CVE-2023-38860', 'https://github.com/hwchase17/langchain/issues/7641', 'https://github.com/pypa/advisory-database/tree/main/vulns/langchain/PYSEC-2023-145.yaml', 'https://github.com/langchain-ai/langchain/issues/7641', 'https://github.com/langchain-ai/langchain/pull/8092', 'https://github.com/langchain-ai/langchain/pull/8425', 'https://github.com/langchain-ai/langchain/commit/d353d668e4b0514122a443cef91de7f76fea4245', 'https://github.com/langchain-ai/langchain/commit/fab24457bcf8ede882abd11419769c92bc4e7751', 'https://github.com/advisories/GHSA-fj32-q626-pjjc']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.01361, 'percentile': 0.7951}",
CVE-2023-39659,LangChain vulnerable to arbitrary code execution,critical,https://github.com/langchain-ai/langchain,2023-08-15T17:15:12Z,"['https://nvd.nist.gov/vuln/detail/CVE-2023-39659', 'https://github.com/langchain-ai/langchain/issues/7700', 'https://github.com/langchain-ai/langchain/pull/5640', 'https://github.com/langchain-ai/langchain/pull/12427', 'https://github.com/langchain-ai/langchain/commit/cadfce295f8a33828fc635c2e5ea28b883e5c992', 'https://github.com/langchain-ai/langchain/releases/tag/v0.0.325', 'https://github.com/pypa/advisory-database/tree/main/vulns/langchain/PYSEC-2023-147.yaml', 'https://github.com/advisories/GHSA-prgp-w7vf-ch62']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.01201, 'percentile': 0.77711}",
CVE-2023-38896,LangChain vulnerable to arbitrary code execution,critical,https://github.com/langchain-ai/langchain,2023-08-15T17:15:12Z,"['https://nvd.nist.gov/vuln/detail/CVE-2023-38896', 'https://github.com/hwchase17/langchain/issues/5872', 'https://github.com/hwchase17/langchain/pull/6003', 'https://twitter.com/llm_sec/status/1668711587287375876', 'https://github.com/langchain-ai/langchain/commit/8ba9835b925473655914f63822775679e03ea137', 'https://github.com/langchain-ai/langchain/commit/e294ba475a355feb95003ed8f1a2b99942509a9e', 'https://github.com/pypa/advisory-database/tree/main/vulns/langchain/PYSEC-2023-146.yaml', 'https://github.com/advisories/GHSA-92j5-3459-qgp4']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.00788, 'percentile': 0.72513}",
CVE-2023-40267,GitPython vulnerable to remote code execution due to insufficient sanitization of input arguments,critical,https://github.com/gitpython-developers/GitPython,2023-08-11T07:15:09Z,"['https://nvd.nist.gov/vuln/detail/CVE-2023-40267', 'https://github.com/gitpython-developers/GitPython/pull/1609', 'https://github.com/gitpython-developers/GitPython/commit/ca965ecc81853bca7675261729143f54e5bf4cdd', 'https://github.com/pypa/advisory-database/tree/main/vulns/gitpython/PYSEC-2023-137.yaml', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/AV5DV7GBLMOZT7U3Q4TDOJO5R6G3V6GH', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/PF6AXUTC5BO7L2SBJMCVKJSPKWY52I5R', 'https://github.com/advisories/GHSA-pr76-5cm5-w9cj']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.00344, 'percentile': 0.56292}",
