CVE,Summary,Severity,Source Location,Published,References,CVSS,EPSS,KEV
CVE-2021-29612,Heap buffer overflow in `BandedTriangularSolve`,low,,2021-05-14T20:15:00Z,"['https://github.com/tensorflow/tensorflow/security/advisories/GHSA-2xgj-xhgf-ggjv', 'https://nvd.nist.gov/vuln/detail/CVE-2021-29612', 'https://github.com/tensorflow/tensorflow/commit/0ab290774f91a23bebe30a358fde4e53ab4876a0', 'https://github.com/tensorflow/tensorflow/commit/ba6822bd7b7324ba201a28b2f278c29a98edbef2', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-cpu/PYSEC-2021-540.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-gpu/PYSEC-2021-738.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow/PYSEC-2021-249.yaml', 'https://github.com/advisories/GHSA-2xgj-xhgf-ggjv']","{'vector_string': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:L/A:L', 'score': 3.6}","{'percentage': 0.00125, 'percentile': 0.33124}",
CVE-2021-29611,Incomplete validation in `SparseReshape`,low,https://github.com/tensorflow/tensorflow,2021-05-14T20:15:00Z,"['https://github.com/tensorflow/tensorflow/security/advisories/GHSA-9rpc-5v9q-5r7f', 'https://nvd.nist.gov/vuln/detail/CVE-2021-29611', 'https://github.com/tensorflow/tensorflow/commit/1d04d7d93f4ed3854abf75d6b712d72c3f70d6b6', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-cpu/PYSEC-2021-539.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-gpu/PYSEC-2021-737.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow/PYSEC-2021-248.yaml', 'https://github.com/advisories/GHSA-9rpc-5v9q-5r7f']","{'vector_string': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:L/A:L', 'score': 3.6}","{'percentage': 0.00015, 'percentile': 0.018}",
CVE-2021-29610,Invalid validation in `QuantizeAndDequantizeV2`,low,https://github.com/tensorflow/tensorflow,2021-05-14T20:15:00Z,"['https://github.com/tensorflow/tensorflow/security/advisories/GHSA-mq5c-prh3-3f3h', 'https://nvd.nist.gov/vuln/detail/CVE-2021-29610', 'https://github.com/tensorflow/tensorflow/commit/c5b0d5f8ac19888e46ca14b0e27562e7fbbee9a9', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-cpu/PYSEC-2021-538.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-gpu/PYSEC-2021-736.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow/PYSEC-2021-247.yaml', 'https://github.com/advisories/GHSA-mq5c-prh3-3f3h']","{'vector_string': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:L/A:L', 'score': 3.6}","{'percentage': 0.00048, 'percentile': 0.14515}",
CVE-2021-29604,Division by zero in TFLite's implementation of hashtable lookup,low,https://github.com/tensorflow/tensorflow,2021-05-14T20:15:00Z,"['https://github.com/tensorflow/tensorflow/security/advisories/GHSA-8rm6-75mf-7r7r', 'https://nvd.nist.gov/vuln/detail/CVE-2021-29604', 'https://github.com/tensorflow/tensorflow/commit/5117e0851348065ed59c991562c0ec80d9193db2', 'https://github.com/tensorflow/tensorflow/blob/1a8e885b864c818198a5b2c0cbbeca5a1e833bc8/tensorflow/lite/kernels/hashtable_lookup.cc#L114-L115', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-cpu/PYSEC-2021-532.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-gpu/PYSEC-2021-730.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow/PYSEC-2021-241.yaml', 'https://github.com/advisories/GHSA-8rm6-75mf-7r7r']","{'vector_string': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L', 'score': 2.5}","{'percentage': 0.00015, 'percentile': 0.018}",
CVE-2021-29603,Heap OOB write in TFLite,low,https://github.com/tensorflow/tensorflow,2021-05-14T20:15:00Z,"['https://github.com/tensorflow/tensorflow/security/advisories/GHSA-crch-j389-5f84', 'https://nvd.nist.gov/vuln/detail/CVE-2021-29603', 'https://github.com/tensorflow/tensorflow/commit/c59c37e7b2d563967da813fa50fe20b21f4da683', 'https://github.com/tensorflow/tensorflow/blob/102b211d892f3abc14f845a72047809b39cc65ab/tensorflow/lite/kernels/arg_min_max.cc#L52-L59', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-cpu/PYSEC-2021-531.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-gpu/PYSEC-2021-729.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow/PYSEC-2021-240.yaml', 'https://github.com/advisories/GHSA-crch-j389-5f84']","{'vector_string': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L', 'score': 2.5}","{'percentage': 0.00017, 'percentile': 0.02699}",
CVE-2021-29602,Division by zero in TFLite's implementation of `DepthwiseConv`,low,https://github.com/tensorflow/tensorflow,2021-05-14T20:15:00Z,"['https://github.com/tensorflow/tensorflow/security/advisories/GHSA-rf3h-xgv5-2q39', 'https://nvd.nist.gov/vuln/detail/CVE-2021-29602', 'https://github.com/tensorflow/tensorflow/commit/cbda3c6b2dbbd3fbdc482ff8c0170a78ec2e97d0', 'https://github.com/tensorflow/tensorflow/blob/1a8e885b864c818198a5b2c0cbbeca5a1e833bc8/tensorflow/lite/kernels/depthwise_conv.cc#L287-L288', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-cpu/PYSEC-2021-530.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-gpu/PYSEC-2021-728.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow/PYSEC-2021-239.yaml', 'https://github.com/advisories/GHSA-rf3h-xgv5-2q39']","{'vector_string': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L', 'score': 2.5}","{'percentage': 0.00015, 'percentile': 0.018}",
CVE-2021-29600,Division by zero in TFLite's implementation of `OneHot`,low,https://github.com/tensorflow/tensorflow,2021-05-14T20:15:00Z,"['https://github.com/tensorflow/tensorflow/security/advisories/GHSA-j8qh-3xrq-c825', 'https://nvd.nist.gov/vuln/detail/CVE-2021-29600', 'https://github.com/tensorflow/tensorflow/commit/3ebedd7e345453d68e279cfc3e4072648e5e12e5', 'https://github.com/tensorflow/tensorflow/blob/f61c57bd425878be108ec787f4d96390579fb83e/tensorflow/lite/kernels/one_hot.cc#L68-L72', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-cpu/PYSEC-2021-528.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-gpu/PYSEC-2021-726.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow/PYSEC-2021-237.yaml', 'https://github.com/advisories/GHSA-j8qh-3xrq-c825']","{'vector_string': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L', 'score': 2.5}","{'percentage': 0.00017, 'percentile': 0.0256}",
CVE-2021-29599,Division by zero in TFLite's implementation of Split,low,https://github.com/tensorflow/tensorflow,2021-05-14T20:15:00Z,"['https://github.com/tensorflow/tensorflow/security/advisories/GHSA-97wf-p777-86jq', 'https://nvd.nist.gov/vuln/detail/CVE-2021-29599', 'https://github.com/tensorflow/tensorflow/commit/b22786e7e9b7bdb6a56936ff29cc7e9968d7bc1d', 'https://github.com/tensorflow/tensorflow/blob/e2752089ef7ce9bcf3db0ec618ebd23ea119d0c7/tensorflow/lite/kernels/split.cc#L63-L65', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-cpu/PYSEC-2021-527.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-gpu/PYSEC-2021-725.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow/PYSEC-2021-236.yaml', 'https://github.com/advisories/GHSA-97wf-p777-86jq']","{'vector_string': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L', 'score': 2.5}","{'percentage': 0.00011, 'percentile': 0.0101}",
CVE-2021-29598,Division by zero in TFLite's implementation of `SVDF`,low,https://github.com/tensorflow/tensorflow,2021-05-14T20:15:00Z,"['https://github.com/tensorflow/tensorflow/security/advisories/GHSA-pmpr-55fj-r229', 'https://nvd.nist.gov/vuln/detail/CVE-2021-29598', 'https://github.com/tensorflow/tensorflow/commit/6841e522a3e7d48706a02e8819836e809f738682', 'https://github.com/tensorflow/tensorflow/blob/7f283ff806b2031f407db64c4d3edcda8fb9f9f5/tensorflow/lite/kernels/svdf.cc#L99-L102', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-cpu/PYSEC-2021-526.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-gpu/PYSEC-2021-724.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow/PYSEC-2021-235.yaml', 'https://github.com/advisories/GHSA-pmpr-55fj-r229']","{'vector_string': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L', 'score': 2.5}","{'percentage': 0.00017, 'percentile': 0.0256}",
CVE-2021-29597,Division by zero in TFLite's implementation of `SpaceToBatchNd`,low,https://github.com/tensorflow/tensorflow,2021-05-14T20:15:00Z,"['https://github.com/tensorflow/tensorflow/security/advisories/GHSA-v52p-hfjf-wg88', 'https://nvd.nist.gov/vuln/detail/CVE-2021-29597', 'https://github.com/tensorflow/tensorflow/commit/6d36ba65577006affb272335b7c1abd829010708', 'https://github.com/tensorflow/tensorflow/blob/412c7d9bb8f8a762c5b266c9e73bfa165f29aac8/tensorflow/lite/kernels/space_to_batch_nd.cc#L82-L83', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-cpu/PYSEC-2021-525.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-gpu/PYSEC-2021-723.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow/PYSEC-2021-234.yaml', 'https://github.com/advisories/GHSA-v52p-hfjf-wg88']","{'vector_string': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L', 'score': 2.5}","{'percentage': 0.00017, 'percentile': 0.0256}",
CVE-2021-29596,Division by zero in TFLite's implementation of `EmbeddingLookup`,low,https://github.com/tensorflow/tensorflow,2021-05-14T20:15:00Z,"['https://github.com/tensorflow/tensorflow/security/advisories/GHSA-4vrf-ff7v-hpgr', 'https://nvd.nist.gov/vuln/detail/CVE-2021-29596', 'https://github.com/tensorflow/tensorflow/commit/f61c57bd425878be108ec787f4d96390579fb83e', 'https://github.com/tensorflow/tensorflow/blob/e4b29809543b250bc9b19678ec4776299dd569ba/tensorflow/lite/kernels/embedding_lookup.cc#L73-L74', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-cpu/PYSEC-2021-524.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-gpu/PYSEC-2021-722.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow/PYSEC-2021-233.yaml', 'https://github.com/advisories/GHSA-4vrf-ff7v-hpgr']","{'vector_string': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L', 'score': 2.5}","{'percentage': 0.00017, 'percentile': 0.0256}",
CVE-2021-29595,Division by zero in TFLite's implementation of `DepthToSpace`,low,,2021-05-14T20:15:00Z,"['https://github.com/tensorflow/tensorflow/security/advisories/GHSA-vf94-36g5-69v8', 'https://nvd.nist.gov/vuln/detail/CVE-2021-29595', 'https://github.com/tensorflow/tensorflow/commit/106d8f4fb89335a2c52d7c895b7a7485465ca8d9', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-cpu/PYSEC-2021-523.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-gpu/PYSEC-2021-721.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow/PYSEC-2021-232.yaml', 'https://github.com/advisories/GHSA-vf94-36g5-69v8']","{'vector_string': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L', 'score': 2.5}","{'percentage': 0.00017, 'percentile': 0.0256}",
CVE-2021-29594,Division by zero in TFLite's convolution code,low,https://github.com/tensorflow/tensorflow,2021-05-14T20:15:00Z,"['https://github.com/tensorflow/tensorflow/security/advisories/GHSA-3qgw-p4fm-x7gf', 'https://nvd.nist.gov/vuln/detail/CVE-2021-29594', 'https://github.com/tensorflow/tensorflow/commit/ff489d95a9006be080ad14feb378f2b4dac35552', 'https://github.com/tensorflow/tensorflow/blob/09c73bca7d648e961dd05898292d91a8322a9d45/tensorflow/lite/kernels/conv.cc', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-cpu/PYSEC-2021-522.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-gpu/PYSEC-2021-720.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow/PYSEC-2021-231.yaml', 'https://github.com/advisories/GHSA-3qgw-p4fm-x7gf']","{'vector_string': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L', 'score': 2.5}","{'percentage': 0.00017, 'percentile': 0.0256}",
CVE-2021-29593,Division by zero in TFLite's implementation of `BatchToSpaceNd`,low,https://github.com/tensorflow/tensorflow,2021-05-14T20:15:00Z,"['https://github.com/tensorflow/tensorflow/security/advisories/GHSA-cfx7-2xpc-8w4h', 'https://nvd.nist.gov/vuln/detail/CVE-2021-29593', 'https://github.com/tensorflow/tensorflow/commit/2c74674348a4708ced58ad6eb1b23354df8ee044', 'https://github.com/tensorflow/tensorflow/blob/b5ed552fe55895aee8bd8b191f744a069957d18d/tensorflow/lite/kernels/batch_to_space_nd.cc#L81-L82', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-cpu/PYSEC-2021-521.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-gpu/PYSEC-2021-719.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow/PYSEC-2021-230.yaml', 'https://github.com/advisories/GHSA-cfx7-2xpc-8w4h']","{'vector_string': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L', 'score': 2.5}","{'percentage': 0.00017, 'percentile': 0.0256}",
CVE-2021-29590,Heap OOB read in TFLite's implementation of `Minimum` or `Maximum`,low,https://github.com/tensorflow/tensorflow,2021-05-14T20:15:00Z,"['https://github.com/tensorflow/tensorflow/security/advisories/GHSA-24x6-8c7m-hv3f', 'https://nvd.nist.gov/vuln/detail/CVE-2021-29590', 'https://github.com/tensorflow/tensorflow/commit/953f28dca13c92839ba389c055587cfe6c723578', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-cpu/PYSEC-2021-518.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-gpu/PYSEC-2021-716.yaml', 'https://github.com/tensorflow/tensorflow/blob/0d45ea1ca641b21b73bcf9c00e0179cda284e7e7/tensorflow/lite/kernels/internal/reference/maximum_minimum.h#L52-L56', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow/PYSEC-2021-227.yaml', 'https://github.com/advisories/GHSA-24x6-8c7m-hv3f']","{'vector_string': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L', 'score': 2.5}","{'percentage': 0.00017, 'percentile': 0.02699}",
CVE-2021-29589,Division by zero in TFLite's implementation of `GatherNd`,low,https://github.com/tensorflow/tensorflow,2021-05-14T20:15:00Z,"['https://github.com/tensorflow/tensorflow/security/advisories/GHSA-3w67-q784-6w7c', 'https://nvd.nist.gov/vuln/detail/CVE-2021-29589', 'https://github.com/tensorflow/tensorflow/commit/8e45822aa0b9f5df4b4c64f221e64dc930a70a9d', 'https://github.com/tensorflow/tensorflow/blob/0d45ea1ca641b21b73bcf9c00e0179cda284e7e7/tensorflow/lite/kernels/internal/reference/reference_ops.h#L966', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-cpu/PYSEC-2021-517.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-gpu/PYSEC-2021-715.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow/PYSEC-2021-226.yaml', 'https://github.com/advisories/GHSA-3w67-q784-6w7c']","{'vector_string': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L', 'score': 2.5}","{'percentage': 0.00017, 'percentile': 0.0256}",
CVE-2021-29588,Division by zero in TFLite's implementation of `TransposeConv`,low,https://github.com/tensorflow/tensorflow,2021-05-14T20:15:00Z,"['https://github.com/tensorflow/tensorflow/security/advisories/GHSA-vfr4-x8j2-3rf9', 'https://nvd.nist.gov/vuln/detail/CVE-2021-29588', 'https://github.com/tensorflow/tensorflow/commit/801c1c6be5324219689c98e1bd3e0ca365ee834d', 'https://github.com/tensorflow/tensorflow/blob/0d45ea1ca641b21b73bcf9c00e0179cda284e7e7/tensorflow/lite/kernels/internal/optimized/optimized_ops.h#L5221-L5222', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-cpu/PYSEC-2021-516.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-gpu/PYSEC-2021-714.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow/PYSEC-2021-225.yaml', 'https://github.com/advisories/GHSA-vfr4-x8j2-3rf9']","{'vector_string': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L', 'score': 2.5}","{'percentage': 0.00017, 'percentile': 0.0256}",
CVE-2021-29587,Division by zero in TFLite's implementation of `SpaceToDepth`,low,https://github.com/tensorflow/tensorflow,2021-05-14T20:15:00Z,"['https://github.com/tensorflow/tensorflow/security/advisories/GHSA-j7rm-8ww4-xx2g', 'https://nvd.nist.gov/vuln/detail/CVE-2021-29587', 'https://github.com/tensorflow/tensorflow/commit/0d45ea1ca641b21b73bcf9c00e0179cda284e7e7', 'https://github.com/tensorflow/tensorflow/blob/5f7975d09eac0f10ed8a17dbb6f5964977725adc/tensorflow/lite/kernels/space_to_depth.cc#L63-L67', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-cpu/PYSEC-2021-515.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-gpu/PYSEC-2021-713.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow/PYSEC-2021-224.yaml', 'https://github.com/advisories/GHSA-j7rm-8ww4-xx2g']","{'vector_string': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L', 'score': 2.5}","{'percentage': 0.00017, 'percentile': 0.0256}",
CVE-2021-29586,Division by zero in optimized pooling implementations in TFLite,low,https://github.com/tensorflow/tensorflow,2021-05-14T20:15:00Z,"['https://github.com/tensorflow/tensorflow/security/advisories/GHSA-26j7-6w8w-7922', 'https://nvd.nist.gov/vuln/detail/CVE-2021-29586', 'https://github.com/tensorflow/tensorflow/commit/5f7975d09eac0f10ed8a17dbb6f5964977725adc', 'https://github.com/tensorflow/tensorflow/blob/3f24ccd932546416ec906a02ddd183b48a1d2c83/tensorflow/lite/kernels/pooling.cc#L90', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-cpu/PYSEC-2021-514.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-gpu/PYSEC-2021-712.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow/PYSEC-2021-223.yaml', 'https://github.com/advisories/GHSA-26j7-6w8w-7922']","{'vector_string': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L', 'score': 2.5}","{'percentage': 0.00017, 'percentile': 0.0256}",
CVE-2021-29585,Division by zero in padding computation in TFLite,low,https://github.com/tensorflow/tensorflow,2021-05-14T20:15:00Z,"['https://github.com/tensorflow/tensorflow/security/advisories/GHSA-mv78-g7wq-mhp4', 'https://nvd.nist.gov/vuln/detail/CVE-2021-29585', 'https://github.com/tensorflow/tensorflow/commit/49847ae69a4e1a97ae7f2db5e217c77721e37948', 'https://github.com/tensorflow/tensorflow/blob/0c9692ae7b1671c983569e5d3de5565843d500cf/tensorflow/lite/kernels/padding.h#L43-L55', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-cpu/PYSEC-2021-513.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-gpu/PYSEC-2021-711.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow/PYSEC-2021-222.yaml', 'https://github.com/advisories/GHSA-mv78-g7wq-mhp4']","{'vector_string': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L', 'score': 2.5}","{'percentage': 0.00017, 'percentile': 0.0256}",
CVE-2021-29584,CHECK-fail due to integer overflow,low,https://github.com/tensorflow/tensorflow,2021-05-14T20:15:00Z,"['https://github.com/tensorflow/tensorflow/security/advisories/GHSA-xvjm-fvxx-q3hv', 'https://nvd.nist.gov/vuln/detail/CVE-2021-29584', 'https://github.com/tensorflow/tensorflow/commit/4c0ee937c0f61c4fc5f5d32d9bb4c67428012a60', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-cpu/PYSEC-2021-512.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-gpu/PYSEC-2021-710.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow/PYSEC-2021-221.yaml', 'https://github.com/advisories/GHSA-xvjm-fvxx-q3hv']","{'vector_string': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L', 'score': 2.5}","{'percentage': 0.00011, 'percentile': 0.00643}",
